filename,width,height,class,xmin,ymin,xmax,ymax
imageSample218.jpg,800,600,Weed,256,208,307,260
imageSample218.jpg,800,600,Weed,288,149,336,199
imageSample218.jpg,800,600,Weed,368,178,401,205
imageSample218.jpg,800,600,Weed,480,147,541,221
imageSample218.jpg,800,600,Weed,530,208,593,292
imageSample218.jpg,800,600,Weed,587,265,649,348
imageSample218.jpg,800,600,Weed,637,258,677,302
imageSample218.jpg,800,600,Weed,712,170,780,234
imageSample218.jpg,800,600,Weed,732,146,800,189
imageSample218.jpg,800,600,Weed,642,85,699,138
imageSample218.jpg,800,600,Weed,609,439,646,494
imageSample218.jpg,800,600,Weed,629,497,706,571
imageSample218.jpg,800,600,Weed,170,283,231,370
imageSample218.jpg,800,600,Weed,166,434,219,512
imageSample218.jpg,800,600,Weed,244,549,307,600
imageSample218.jpg,800,600,Weed,104,543,176,589
imageSample218.jpg,800,600,Weed,37,172,137,259
imageSample218.jpg,800,600,Weed,89,117,158,166
imageSample218.jpg,800,600,Weed,132,42,217,115
imageSample218.jpg,800,600,Weed,212,70,298,155
imageSample218.jpg,800,600,Weed,581,3,672,100
imageSample218.jpg,800,600,Weed,414,121,450,159
imageSample218.jpg,800,600,Weed,712,572,758,600
imageSample22.jpg,800,600,Weed,511,210,649,272
imageSample22.jpg,800,600,Weed,159,216,201,249
imageSample22.jpg,800,600,Weed,277,229,323,265
imageSample22.jpg,800,600,Weed,8,245,43,292
imageSample22.jpg,800,600,Weed,158,6,258,82
imageSample220.jpg,800,600,Weed,114,227,171,361
imageSample220.jpg,800,600,Weed,131,414,186,464
imageSample220.jpg,800,600,Weed,62,135,168,268
imageSample220.jpg,800,600,Weed,4,79,65,139
imageSample220.jpg,800,600,Weed,70,26,126,89
imageSample220.jpg,800,600,Weed,467,128,541,214
imageSample220.jpg,800,600,Weed,38,444,119,511
imageSample220.jpg,800,600,Weed,424,508,501,600
imageSample220.jpg,800,600,Weed,380,527,429,600
imageSample220.jpg,800,600,Weed,336,504,402,600
imageSample220.jpg,800,600,Weed,215,506,327,594
imageSample220.jpg,800,600,Weed,477,457,542,523
imageSample220.jpg,800,600,Weed,614,472,669,542
imageSample220.jpg,800,600,Weed,539,424,607,485
imageSample220.jpg,800,600,Weed,545,305,608,391
imageSample220.jpg,800,600,Weed,538,206,622,300
imageSample220.jpg,800,600,Weed,665,77,800,193
imageSample220.jpg,800,600,Weed,314,59,445,158
imageSample220.jpg,800,600,Weed,172,68,314,201
imageSample220.jpg,800,600,Weed,464,46,548,108
imageSample220.jpg,800,600,Weed,481,1,587,78
imageSample220.jpg,800,600,Weed,576,2,690,94
imageSample221.jpg,800,600,Weed,292,463,388,517
imageSample221.jpg,800,600,Weed,418,453,482,511
imageSample221.jpg,800,600,Weed,591,367,626,413
imageSample221.jpg,800,600,Weed,477,395,567,463
imageSample221.jpg,800,600,Weed,509,88,615,207
imageSample221.jpg,800,600,Weed,560,196,627,332
imageSample221.jpg,800,600,Weed,60,375,119,444
imageSample221.jpg,800,600,Weed,130,290,197,382
imageSample221.jpg,800,600,Weed,170,366,245,450
imageSample221.jpg,800,600,Weed,230,437,310,547
imageSample221.jpg,800,600,Weed,167,503,223,563
imageSample221.jpg,800,600,Weed,20,462,116,577
imageSample221.jpg,800,600,Weed,661,453,781,558
imageSample221.jpg,800,600,Weed,449,30,506,85
imageSample221.jpg,800,600,Weed,400,30,448,82
imageSample221.jpg,800,600,Weed,298,23,401,84
imageSample221.jpg,800,600,Weed,114,118,233,209
imageSample221.jpg,800,600,Weed,104,194,219,301
imageSample221.jpg,800,600,Weed,76,78,146,146
imageSample221.jpg,800,600,Weed,209,69,274,142
imageSample221.jpg,800,600,Weed,38,18,94,84
imageSample221.jpg,800,600,Weed,316,25,392,82
imageSample221.jpg,800,600,Weed,636,59,729,149
imageSample221.jpg,800,600,Weed,653,5,800,109
imageSample222.jpg,800,600,Weed,381,176,474,309
imageSample222.jpg,800,600,Weed,386,336,462,400
imageSample222.jpg,800,600,Weed,373,409,408,448
imageSample222.jpg,800,600,Weed,437,401,535,477
imageSample222.jpg,800,600,Weed,235,484,343,561
imageSample222.jpg,800,600,Weed,125,515,182,563
imageSample222.jpg,800,600,Weed,45,544,84,582
imageSample222.jpg,800,600,Weed,59,44,100,82
imageSample222.jpg,800,600,Weed,22,3,62,45
imageSample222.jpg,800,600,Weed,39,104,86,148
imageSample222.jpg,800,600,Weed,472,131,522,176
imageSample222.jpg,800,600,Weed,501,537,538,585
imageSample222.jpg,800,600,Weed,511,496,600,580
imageSample222.jpg,800,600,Weed,603,516,669,566
imageSample222.jpg,800,600,Weed,664,494,796,600
imageSample222.jpg,800,600,Weed,484,28,560,107
imageSample222.jpg,800,600,Weed,548,90,636,144
imageSample222.jpg,800,600,Weed,652,65,731,149
imageSample222.jpg,800,600,Weed,739,16,800,72
imageSample222.jpg,800,600,Weed,729,109,800,209
imageSample229.jpg,800,600,Weed,136,162,196,248
imageSample229.jpg,800,600,Weed,141,275,214,351
imageSample229.jpg,800,600,Weed,222,410,254,445
imageSample229.jpg,800,600,Weed,256,392,310,490
imageSample229.jpg,800,600,Weed,34,471,62,499
imageSample229.jpg,800,600,Weed,269,475,351,530
imageSample229.jpg,800,600,Weed,355,480,395,517
imageSample229.jpg,800,600,Weed,389,470,496,525
imageSample229.jpg,800,600,Weed,527,406,558,442
imageSample229.jpg,800,600,Weed,595,344,646,406
imageSample229.jpg,800,600,Weed,522,522,562,561
imageSample229.jpg,800,600,Weed,664,390,696,428
imageSample229.jpg,800,600,Weed,586,154,639,230
imageSample229.jpg,800,600,Weed,553,135,579,166
imageSample229.jpg,800,600,Weed,279,32,318,64
imageSample229.jpg,800,600,Weed,697,17,727,49
imageSample229.jpg,800,600,Weed,3,20,64,77
imageSample229.jpg,800,600,Weed,82,103,110,132
imageSample229.jpg,800,600,Weed,161,346,183,370
imageSample229.jpg,800,600,Weed,593,302,617,325
imageSample23.jpg,800,600,Weed,362,571,384,592
imageSample23.jpg,800,600,Weed,224,503,246,537
imageSample231.jpg,800,600,Weed,302,120,350,162
imageSample231.jpg,800,600,Weed,312,203,337,236
imageSample231.jpg,800,600,Weed,280,266,367,348
imageSample231.jpg,800,600,Weed,103,396,176,451
imageSample231.jpg,800,600,Weed,205,389,232,412
imageSample231.jpg,800,600,Weed,212,439,251,475
imageSample231.jpg,800,600,Weed,264,483,371,599
imageSample231.jpg,800,600,Weed,425,396,460,431
imageSample231.jpg,800,600,Weed,522,418,556,451
imageSample231.jpg,800,600,Weed,626,430,703,498
imageSample231.jpg,800,600,Weed,700,509,725,543
imageSample231.jpg,800,600,Weed,434,1,488,39
imageSample231.jpg,800,600,Weed,643,31,732,99
imageSample231.jpg,800,600,Weed,721,154,797,253
imageSample231.jpg,800,600,Weed,724,261,775,333
imageSample231.jpg,800,600,Weed,750,77,800,134
imageSample231.jpg,800,600,Weed,316,89,349,113
imageSample231.jpg,800,600,Weed,372,353,405,379
imageSample232.jpg,800,600,Weed,134,323,203,397
imageSample232.jpg,800,600,Weed,286,331,336,397
imageSample232.jpg,800,600,Weed,293,31,348,100
imageSample232.jpg,800,600,Weed,250,84,286,137
imageSample232.jpg,800,600,Weed,40,369,82,420
imageSample232.jpg,800,600,Weed,342,416,399,475
imageSample232.jpg,800,600,Weed,203,549,251,595
imageSample232.jpg,800,600,Weed,219,521,259,549
imageSample232.jpg,800,600,Weed,443,412,483,444
imageSample232.jpg,800,600,Weed,449,447,482,475
imageSample232.jpg,800,600,Weed,503,420,539,472
imageSample232.jpg,800,600,Weed,533,437,566,472
imageSample232.jpg,800,600,Weed,558,477,643,547
imageSample232.jpg,800,600,Weed,648,226,728,320
imageSample232.jpg,800,600,Weed,739,368,793,434
imageSample232.jpg,800,600,Weed,679,512,755,582
imageSample232.jpg,800,600,Weed,744,448,800,513
imageSample233.jpg,800,600,Weed,391,3,436,53
imageSample233.jpg,800,600,Weed,448,124,489,156
imageSample233.jpg,800,600,Weed,426,144,483,210
imageSample233.jpg,800,600,Weed,438,221,484,260
imageSample233.jpg,800,600,Weed,479,270,522,308
imageSample233.jpg,800,600,Weed,321,384,362,420
imageSample233.jpg,800,600,Weed,419,512,457,554
imageSample233.jpg,800,600,Weed,200,353,227,385
imageSample233.jpg,800,600,Weed,238,353,265,382
imageSample233.jpg,800,600,Weed,1,222,70,269
imageSample233.jpg,800,600,Weed,1,173,38,210
imageSample233.jpg,800,600,Weed,7,1,88,57
imageSample233.jpg,800,600,Weed,518,319,541,347
imageSample233.jpg,800,600,Weed,379,294,410,322
imageSample233.jpg,800,600,Weed,690,358,722,403
imageSample234.jpg,800,600,Weed,88,367,197,425
imageSample234.jpg,800,600,Weed,226,363,266,399
imageSample234.jpg,800,600,Weed,289,392,323,431
imageSample234.jpg,800,600,Weed,367,380,408,422
imageSample234.jpg,800,600,Weed,322,402,368,434
imageSample234.jpg,800,600,Weed,441,373,474,408
imageSample234.jpg,800,600,Weed,517,404,591,452
imageSample234.jpg,800,600,Weed,591,387,672,435
imageSample234.jpg,800,600,Weed,595,150,626,182
imageSample235.jpg,800,600,Weed,66,315,154,426
imageSample235.jpg,800,600,Weed,163,384,227,446
imageSample235.jpg,800,600,Weed,23,393,50,424
imageSample235.jpg,800,600,Weed,265,351,319,414
imageSample235.jpg,800,600,Weed,311,375,395,444
imageSample235.jpg,800,600,Weed,414,380,500,422
imageSample235.jpg,800,600,Weed,496,372,517,406
imageSample235.jpg,800,600,Weed,524,384,598,444
imageSample235.jpg,800,600,Weed,607,399,636,427
imageSample235.jpg,800,600,Weed,630,137,665,165
imageSample235.jpg,800,600,Weed,660,244,688,288
imageSample235.jpg,800,600,Weed,709,127,789,215
imageSample235.jpg,800,600,Weed,236,196,265,239
imageSample236.jpg,800,600,Weed,119,84,216,163
imageSample236.jpg,800,600,Weed,1,62,87,170
imageSample236.jpg,800,600,Weed,236,111,291,166
imageSample236.jpg,800,600,Weed,108,326,219,400
imageSample236.jpg,800,600,Weed,184,298,275,382
imageSample236.jpg,800,600,Weed,317,309,385,384
imageSample236.jpg,800,600,Weed,442,339,519,408
imageSample236.jpg,800,600,Weed,333,176,407,265
imageSample236.jpg,800,600,Weed,535,338,609,392
imageSample236.jpg,800,600,Weed,318,122,384,174
imageSample236.jpg,800,600,Weed,307,46,357,92
imageSample236.jpg,800,600,Weed,346,3,409,54
imageSample236.jpg,800,600,Weed,534,47,574,94
imageSample236.jpg,800,600,Weed,562,1,610,55
imageSample236.jpg,800,600,Weed,762,229,800,286
imageSample236.jpg,800,600,Weed,751,34,800,91
imageSample236.jpg,800,600,Weed,745,100,800,190
imageSample236.jpg,800,600,Weed,761,342,790,380
imageSample237.jpg,800,600,Weed,65,181,114,237
imageSample237.jpg,800,600,Weed,193,104,251,156
imageSample237.jpg,800,600,Weed,72,3,112,46
imageSample237.jpg,800,600,Weed,69,53,100,89
imageSample237.jpg,800,600,Weed,88,77,171,139
imageSample237.jpg,800,600,Weed,236,317,275,351
imageSample237.jpg,800,600,Weed,276,372,331,418
imageSample237.jpg,800,600,Weed,270,295,317,351
imageSample237.jpg,800,600,Weed,325,276,388,341
imageSample237.jpg,800,600,Weed,390,317,431,366
imageSample237.jpg,800,600,Weed,484,430,514,482
imageSample237.jpg,800,600,Weed,491,528,523,560
imageSample237.jpg,800,600,Weed,486,560,527,597
imageSample237.jpg,800,600,Weed,567,520,632,571
imageSample237.jpg,800,600,Weed,641,551,681,584
imageSample237.jpg,800,600,Weed,503,304,555,355
imageSample237.jpg,800,600,Weed,565,290,613,338
imageSample237.jpg,800,600,Weed,621,323,707,385
imageSample237.jpg,800,600,Weed,470,27,527,97
imageSample237.jpg,800,600,Weed,460,99,572,282
imageSample237.jpg,800,600,Weed,432,115,472,160
imageSample237.jpg,800,600,Weed,681,4,749,99
imageSample237.jpg,800,600,Weed,684,85,757,155
imageSample237.jpg,800,600,Weed,703,153,777,247
imageSample237.jpg,800,600,Weed,684,219,754,289
imageSample237.jpg,800,600,Weed,720,304,797,363
imageSample238.jpg,800,600,Weed,59,420,123,483
imageSample238.jpg,800,600,Weed,130,458,171,496
imageSample238.jpg,800,600,Weed,9,206,61,261
imageSample238.jpg,800,600,Weed,64,206,111,250
imageSample238.jpg,800,600,Weed,119,239,200,291
imageSample238.jpg,800,600,Weed,1,10,77,178
imageSample238.jpg,800,600,Weed,400,472,453,547
imageSample238.jpg,800,600,Weed,224,211,283,272
imageSample238.jpg,800,600,Weed,307,234,344,278
imageSample238.jpg,800,600,Weed,198,135,251,203
imageSample238.jpg,800,600,Weed,221,65,280,163
imageSample238.jpg,800,600,Weed,185,4,270,77
imageSample238.jpg,800,600,Weed,386,140,462,230
imageSample238.jpg,800,600,Weed,429,244,557,301
imageSample238.jpg,800,600,Weed,393,331,445,397
imageSample238.jpg,800,600,Weed,622,315,681,404
imageSample238.jpg,800,600,Weed,594,422,632,460
imageSample238.jpg,800,600,Weed,423,20,454,57
imageSample238.jpg,800,600,Weed,504,23,740,123
imageSample238.jpg,800,600,Weed,744,46,800,138
imageSample238.jpg,800,600,Weed,605,265,667,319
imageSample238.jpg,800,600,Weed,426,47,487,105
imageSample238.jpg,800,600,Weed,348,261,369,292
imageSample239.jpg,800,600,Weed,103,275,138,310
imageSample239.jpg,800,600,Weed,1,95,72,161
imageSample239.jpg,800,600,Weed,112,113,178,174
imageSample239.jpg,800,600,Weed,140,177,193,261
imageSample239.jpg,800,600,Weed,249,125,346,201
imageSample239.jpg,800,600,Weed,345,216,390,280
imageSample239.jpg,800,600,Weed,486,151,600,218
imageSample239.jpg,800,600,Weed,346,122,426,191
imageSample239.jpg,800,600,Weed,326,1,417,131
imageSample239.jpg,800,600,Weed,27,547,133,600
imageSample239.jpg,800,600,Weed,289,547,415,597
imageSample239.jpg,800,600,Weed,409,546,446,587
imageSample239.jpg,800,600,Weed,530,563,628,600
imageSample239.jpg,800,600,Weed,743,488,791,535
imageSample24.jpg,800,600,Weed,48,266,69,297
imageSample24.jpg,800,600,Weed,717,537,779,571
imageSample24.jpg,800,600,Weed,576,1,648,25
imageSample24.jpg,800,600,Weed,320,1,380,28
imageSample246.jpg,800,600,Weed,241,428,300,486
imageSample246.jpg,800,600,Weed,304,446,343,489
imageSample246.jpg,800,600,Weed,24,395,79,459
imageSample246.jpg,800,600,Weed,69,416,206,505
imageSample246.jpg,800,600,Weed,1,406,50,572
imageSample246.jpg,800,600,Weed,181,542,236,595
imageSample246.jpg,800,600,Weed,393,379,424,418
imageSample246.jpg,800,600,Weed,474,286,568,481
imageSample246.jpg,800,600,Weed,492,433,650,580
imageSample246.jpg,800,600,Weed,719,444,800,551
imageSample246.jpg,800,600,Weed,738,255,792,323
imageSample246.jpg,800,600,Weed,1,176,247,288
imageSample246.jpg,800,600,Weed,193,9,319,166
imageSample246.jpg,800,600,Weed,60,1,125,42
imageSample246.jpg,800,600,Weed,333,39,393,101
imageSample246.jpg,800,600,Weed,322,3,431,99
imageSample246.jpg,800,600,Weed,417,27,487,119
imageSample246.jpg,800,600,Weed,463,11,501,58
imageSample246.jpg,800,600,Weed,478,3,568,64
imageSample246.jpg,800,600,Weed,578,1,689,144
imageSample246.jpg,800,600,Weed,670,1,783,104
imageSample247.jpg,800,600,Weed,164,246,209,289
imageSample247.jpg,800,600,Weed,5,351,74,412
imageSample247.jpg,800,600,Weed,88,374,136,421
imageSample247.jpg,800,600,Weed,1,117,89,208
imageSample247.jpg,800,600,Weed,70,129,158,227
imageSample247.jpg,800,600,Weed,129,80,216,247
imageSample247.jpg,800,600,Weed,151,32,211,93
imageSample247.jpg,800,600,Weed,349,70,401,115
imageSample247.jpg,800,600,Weed,336,111,393,165
imageSample247.jpg,800,600,Weed,373,50,407,85
imageSample247.jpg,800,600,Weed,277,337,462,442
imageSample247.jpg,800,600,Weed,477,388,525,441
imageSample247.jpg,800,600,Weed,131,309,217,559
imageSample247.jpg,800,600,Weed,220,574,255,600
imageSample247.jpg,800,600,Weed,552,459,627,581
imageSample247.jpg,800,600,Weed,557,18,634,158
imageSample247.jpg,800,600,Weed,548,166,656,363
imageSample247.jpg,800,600,Weed,562,367,607,425
imageSample247.jpg,800,600,Weed,564,368,722,444
imageSample247.jpg,800,600,Weed,691,176,732,238
imageSample247.jpg,800,600,Weed,721,168,788,242
imageSample247.jpg,800,600,Weed,737,378,800,452
imageSample248.jpg,800,600,Weed,164,280,214,372
imageSample248.jpg,800,600,Weed,119,382,191,474
imageSample248.jpg,800,600,Weed,139,165,210,266
imageSample248.jpg,800,600,Weed,53,30,138,111
imageSample248.jpg,800,600,Weed,139,29,245,155
imageSample248.jpg,800,600,Weed,239,4,347,137
imageSample248.jpg,800,600,Weed,223,466,267,513
imageSample248.jpg,800,600,Weed,262,506,322,550
imageSample248.jpg,800,600,Weed,174,489,205,515
imageSample248.jpg,800,600,Weed,348,487,419,547
imageSample248.jpg,800,600,Weed,415,496,448,525
imageSample248.jpg,800,600,Weed,364,532,419,600
imageSample248.jpg,800,600,Weed,537,478,647,552
imageSample248.jpg,800,600,Weed,376,119,450,189
imageSample248.jpg,800,600,Weed,348,241,410,304
imageSample248.jpg,800,600,Weed,345,175,421,254
imageSample248.jpg,800,600,Weed,338,278,426,503
imageSample248.jpg,800,600,Weed,387,236,584,351
imageSample248.jpg,800,600,Weed,601,241,738,361
imageSample248.jpg,800,600,Weed,714,270,798,366
imageSample248.jpg,800,600,Weed,651,495,711,554
imageSample248.jpg,800,600,Weed,580,544,632,599
imageSample248.jpg,800,600,Weed,745,528,785,565
imageSample248.jpg,800,600,Weed,507,68,560,135
imageSample248.jpg,800,600,Weed,551,75,603,135
imageSample248.jpg,800,600,Weed,587,2,701,161
imageSample248.jpg,800,600,Weed,414,16,543,111
imageSample248.jpg,800,600,Weed,351,1,424,74
imageSample248.jpg,800,600,Weed,663,52,765,139
imageSample248.jpg,800,600,Weed,758,61,800,145
imageSample249.jpg,800,600,Weed,2,510,74,576
imageSample249.jpg,800,600,Weed,77,506,121,540
imageSample249.jpg,800,600,Weed,131,489,191,575
imageSample249.jpg,800,600,Weed,178,503,282,577
imageSample249.jpg,800,600,Weed,289,498,357,553
imageSample249.jpg,800,600,Weed,248,285,364,353
imageSample249.jpg,800,600,Weed,394,289,529,372
imageSample249.jpg,800,600,Weed,615,315,662,353
imageSample249.jpg,800,600,Weed,659,328,748,503
imageSample249.jpg,800,600,Weed,400,518,488,580
imageSample249.jpg,800,600,Weed,498,477,580,559
imageSample249.jpg,800,600,Weed,574,510,679,588
imageSample249.jpg,800,600,Weed,1,109,74,173
imageSample249.jpg,800,600,Weed,58,42,172,189
imageSample249.jpg,800,600,Weed,206,53,300,225
imageSample249.jpg,800,600,Weed,229,1,309,72
imageSample249.jpg,800,600,Weed,266,132,335,220
imageSample249.jpg,800,600,Weed,269,66,351,139
imageSample249.jpg,800,600,Weed,450,73,511,146
imageSample249.jpg,800,600,Weed,346,74,448,170
imageSample249.jpg,800,600,Weed,429,1,524,77
imageSample249.jpg,800,600,Weed,549,88,590,128
imageSample249.jpg,800,600,Weed,620,99,678,158
imageSample249.jpg,800,600,Weed,644,127,727,303
imageSample249.jpg,800,600,Weed,660,334,754,502
imageSample249.jpg,800,600,Weed,636,3,714,91
imageSample249.jpg,800,600,Weed,682,78,754,130
imageSample25.jpg,800,600,Weed,229,221,262,257
imageSample25.jpg,800,600,Weed,542,79,724,194
imageSample25.jpg,800,600,Weed,197,296,312,418
imageSample250.jpg,800,600,Weed,152,104,257,177
imageSample250.jpg,800,600,Weed,270,103,372,189
imageSample250.jpg,800,600,Weed,176,357,217,393
imageSample250.jpg,800,600,Weed,38,522,129,596
imageSample250.jpg,800,600,Weed,210,528,254,580
imageSample250.jpg,800,600,Weed,386,3,468,70
imageSample250.jpg,800,600,Weed,388,110,465,177
imageSample250.jpg,800,600,Weed,374,170,480,290
imageSample250.jpg,800,600,Weed,357,266,454,378
imageSample250.jpg,800,600,Weed,353,384,474,533
imageSample250.jpg,800,600,Weed,579,344,660,398
imageSample250.jpg,800,600,Weed,708,361,755,409
imageSample250.jpg,800,600,Weed,308,572,353,600
imageSample250.jpg,800,600,Weed,369,564,410,597
imageSample250.jpg,800,600,Weed,572,112,684,184
imageSample250.jpg,800,600,Weed,489,123,520,162
imageSample250.jpg,800,600,Weed,630,11,664,50
imageSample250.jpg,800,600,Weed,707,129,760,204
imageSample250.jpg,800,600,Weed,763,126,800,229
imageSample251.jpg,800,600,Weed,231,12,320,114
imageSample251.jpg,800,600,Weed,231,102,338,194
imageSample251.jpg,800,600,Weed,201,183,307,259
imageSample251.jpg,800,600,Weed,114,278,160,317
imageSample251.jpg,800,600,Weed,14,107,58,141
imageSample251.jpg,800,600,Weed,237,280,324,342
imageSample251.jpg,800,600,Weed,270,357,343,423
imageSample251.jpg,800,600,Weed,92,489,193,554
imageSample251.jpg,800,600,Weed,250,470,317,541
imageSample251.jpg,800,600,Weed,348,482,380,530
imageSample251.jpg,800,600,Weed,455,503,558,566
imageSample251.jpg,800,600,Weed,498,373,530,415
imageSample253.jpg,800,600,Weed,400,111,455,158
imageSample253.jpg,800,600,Weed,453,103,499,150
imageSample253.jpg,800,600,Weed,600,135,645,187
imageSample253.jpg,800,600,Weed,340,541,508,600
imageSample254.jpg,800,600,Weed,209,39,351,143
imageSample254.jpg,800,600,Weed,137,61,179,102
imageSample254.jpg,800,600,Weed,495,240,583,322
imageSample254.jpg,800,600,Weed,261,496,336,580
imageSample254.jpg,800,600,Weed,389,456,501,533
imageSample254.jpg,800,600,Weed,559,313,629,404
imageSample254.jpg,800,600,Weed,533,423,580,466
imageSample254.jpg,800,600,Weed,555,485,632,549
imageSample254.jpg,800,600,Weed,636,462,716,553
imageSample254.jpg,800,600,Weed,741,91,791,119
imageSample255.jpg,800,600,Weed,87,84,115,118
imageSample255.jpg,800,600,Weed,203,51,248,91
imageSample255.jpg,800,600,Weed,239,81,276,128
imageSample255.jpg,800,600,Weed,264,35,346,101
imageSample255.jpg,800,600,Weed,301,146,353,205
imageSample255.jpg,800,600,Weed,299,375,354,430
imageSample255.jpg,800,600,Weed,1,439,48,539
imageSample255.jpg,800,600,Weed,491,89,560,152
imageSample255.jpg,800,600,Weed,627,79,676,130
imageSample255.jpg,800,600,Weed,758,515,797,566
imageSample255.jpg,800,600,Weed,719,68,790,132
imageSample256.jpg,800,600,Weed,216,392,305,496
imageSample256.jpg,800,600,Weed,200,342,258,401
imageSample256.jpg,800,600,Weed,401,248,482,346
imageSample256.jpg,800,600,Weed,622,113,705,237
imageSample256.jpg,800,600,Weed,565,120,617,175
imageSample256.jpg,800,600,Weed,357,5,489,174
imageSample256.jpg,800,600,Weed,37,127,86,178
imageSample256.jpg,800,600,Weed,1,85,76,130
imageSample256.jpg,800,600,Weed,1,140,45,187
imageSample256.jpg,800,600,Weed,5,495,32,523
imageSample256.jpg,800,600,Weed,409,557,455,600
imageSample256.jpg,800,600,Weed,643,3,729,74
imageSample256.jpg,800,600,Weed,34,30,90,78
imageSample258.jpg,800,600,Weed,438,316,574,410
imageSample258.jpg,800,600,Weed,266,549,327,593
imageSample258.jpg,800,600,Weed,481,568,525,594
imageSample258.jpg,800,600,Weed,309,420,329,443
imageSample258.jpg,800,600,Weed,298,386,320,406
imageSample258.jpg,800,600,Weed,578,332,592,350
imageSample259.jpg,800,600,Weed,145,396,238,505
imageSample259.jpg,800,600,Weed,185,325,276,400
imageSample259.jpg,800,600,Weed,3,119,51,234
imageSample259.jpg,800,600,Weed,167,27,298,123
imageSample259.jpg,800,600,Weed,162,1,250,64
imageSample26.jpg,800,600,Weed,28,151,145,265
imageSample26.jpg,800,600,Weed,272,327,319,355
imageSample26.jpg,800,600,Weed,724,273,798,439
imageSample260.jpg,800,600,Weed,151,63,250,168
imageSample260.jpg,800,600,Weed,250,325,331,419
imageSample260.jpg,800,600,Weed,206,432,303,539
imageSample260.jpg,800,600,Weed,236,233,300,287
imageSample260.jpg,800,600,Weed,299,201,346,240
imageSample260.jpg,800,600,Weed,299,113,423,195
imageSample260.jpg,800,600,Weed,263,4,348,111
imageSample260.jpg,800,600,Weed,6,322,46,356
imageSample260.jpg,800,600,Weed,34,115,66,143
imageSample260.jpg,800,600,Weed,60,52,93,100
imageSample261.jpg,800,600,Weed,200,374,262,444
imageSample261.jpg,800,600,Weed,173,297,232,358
imageSample261.jpg,800,600,Weed,196,137,226,166
imageSample261.jpg,800,600,Weed,196,32,269,120
imageSample261.jpg,800,600,Weed,169,459,250,588
imageSample261.jpg,800,600,Weed,610,163,670,225
imageSample261.jpg,800,600,Weed,719,177,774,230
imageSample261.jpg,800,600,Weed,2,150,114,318
imageSample261.jpg,800,600,Weed,551,204,582,232
imageSample261.jpg,800,600,Weed,215,189,263,289
imageSample262.jpg,800,600,Weed,214,143,274,192
imageSample262.jpg,800,600,Weed,336,241,369,268
imageSample262.jpg,800,600,Weed,417,142,475,191
imageSample262.jpg,800,600,Weed,547,179,568,201
imageSample262.jpg,800,600,Weed,608,141,724,220
imageSample262.jpg,800,600,Weed,312,436,369,499
imageSample262.jpg,800,600,Weed,293,506,343,539
imageSample262.jpg,800,600,Weed,301,538,330,568
imageSample262.jpg,800,600,Weed,760,249,796,299
imageSample262.jpg,800,600,Weed,139,325,237,396
imageSample262.jpg,800,600,Weed,5,347,138,441
imageSample262.jpg,800,600,Weed,719,311,751,348
imageSample262.jpg,800,600,Weed,737,80,767,106
imageSample262.jpg,800,600,Weed,51,152,115,192
imageSample262.jpg,800,600,Weed,89,90,137,131
imageSample262.jpg,800,600,Weed,290,40,381,125
imageSample264.jpg,800,600,Weed,15,146,107,194
imageSample264.jpg,800,600,Weed,165,149,217,194
imageSample264.jpg,800,600,Weed,288,125,380,210
imageSample264.jpg,800,600,Weed,408,159,455,198
imageSample264.jpg,800,600,Weed,643,215,746,335
imageSample264.jpg,800,600,Weed,677,88,729,173
imageSample264.jpg,800,600,Weed,651,385,731,481
imageSample264.jpg,800,600,Weed,663,519,718,600
imageSample264.jpg,800,600,Weed,239,384,267,416
imageSample264.jpg,800,600,Weed,236,489,259,515
imageSample264.jpg,800,600,Weed,228,567,264,600
imageSample265.jpg,800,600,Weed,23,47,119,116
imageSample265.jpg,800,600,Weed,258,68,322,113
imageSample265.jpg,800,600,Weed,274,2,315,29
imageSample265.jpg,800,600,Weed,440,58,522,113
imageSample265.jpg,800,600,Weed,479,1,543,75
imageSample265.jpg,800,600,Weed,682,61,776,111
imageSample265.jpg,800,600,Weed,484,185,526,222
imageSample265.jpg,800,600,Weed,469,334,532,438
imageSample265.jpg,800,600,Weed,464,478,539,581
imageSample265.jpg,800,600,Weed,93,507,191,570
imageSample266.jpg,800,600,Weed,2,121,46,156
imageSample266.jpg,800,600,Weed,69,328,175,388
imageSample266.jpg,800,600,Weed,208,335,296,392
imageSample266.jpg,800,600,Weed,260,3,410,95
imageSample266.jpg,800,600,Weed,323,87,513,253
imageSample266.jpg,800,600,Weed,575,108,694,186
imageSample266.jpg,800,600,Weed,391,113,465,156
imageSample267.jpg,800,600,Weed,175,176,274,251
imageSample267.jpg,800,600,Weed,363,206,439,254
imageSample267.jpg,800,600,Weed,195,58,282,158
imageSample267.jpg,800,600,Weed,753,457,781,484
imageSample267.jpg,800,600,Weed,106,422,132,442
imageSample267.jpg,800,600,Weed,203,427,226,449
imageSample267.jpg,800,600,Weed,211,2,262,45
imageSample268.jpg,800,600,Weed,136,55,159,78
imageSample268.jpg,800,600,Weed,165,47,225,96
imageSample268.jpg,800,600,Weed,319,65,370,105
imageSample268.jpg,800,600,Weed,498,94,537,118
imageSample268.jpg,800,600,Weed,193,492,281,535
imageSample268.jpg,800,600,Weed,98,476,178,550
imageSample268.jpg,800,600,Weed,82,262,106,289
